,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,target
255,2364053.285714286,0.0,,0.1428571428571428,,0.0,,699952047.9230769,0.0,190185173.0,0.0,0.0,0.8571428571428571,4.0,16,0.8571428571428571,5.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,54267192.28571428,0.0,,1,0,8.0,0.0,,15291714.0,12631996634450.0,,,0.0,,0.0,0.0,,,8.0,3.0,10.0,4.0,1626193.857142857,,0,318197552.0,,16482373.0,19452906.57142857,,,0.0,,1201389786.0,0.0,10,0.0,0.0,0.0,,,,6.0,21908665.42857143,133292289.0,0.0,12,0,,,0.0,0.5,0.0,0.1428571428571428,0.0,21879988.0,,646604763.8571428,0.0,0.0,,0.2857142857142857,5615469.857142857,2882966796392.2583,2248000.0,160,0.0,183311445.5,0.0,3.0,0.0,15291714.0,,0.0,,0.0,19041755.57142857,0.0,52860266.0,,1.0,0.0,0.0,0.0,0.5,0.0,0.0,4718678.0,7074337.428571428,466405997.4615384,,0.0,13223813.142857144,5212167.571428572,3421843.1428571427,0.1428571428571428,4615847.428571428,0.0,0.25,0.0,0.0,10.0,0.0,20225023.75,5.25,0,0.0,0.0,0.1428571428571428,,0.25,0.0,,516624680.0,,0.0,0.4285714285714285,0.0,0.0,248912475.7142857,0.0,0.0,6291636.857142857,,4.0,inf,,0.0,0.4920949861426052,1
409,20073671.14285714,0.0,1594586.7142857143,12.571428571428571,1.3333333333333333,19.285714285714285,1.000478680841335,5920018.52631579,2.0,70008803.0,14536366.0,215000000.0,7.714285714285714,5.0,0,0.5714285714285714,9.0,22.285714285714285,19.571428571428573,76592500.28571428,1.0,0.2857142857142857,16253035.42857143,0.0,530000.0,2,3,5.588785046728972,0.0,332907.5,22905.0,618420445035733.9,3.0,0.9732432432432432,0.0,16.7,0.5714285714285714,1.0,-110000000.0,17600632.14285714,5.0,7.0,11.0,2.0,187679840.42857143,59857142.85714286,1,450093373.0,10000000.0,4344.0,82744.14285714286,6.0,6.8,23174197.0,111.6190476190476,139487806.0,82386279.42857143,0,39674331.0,19.714285714285715,-21746671.71428572,976500440490618.0,-122047120.0,25714285.71428572,31.0,948141.8571428572,543794.0,61973857.0,1,3,57.0,30000000.0,1.0,0.8333333333333334,4.0,3.7142857142857135,145355959.0,137480325.0,3.0,1917483.2857142857,5.0,0.4285714285714285,286920.0,0.4285714285714285,24593692.42857143,1171915650475874.5,10000.0,27,4.142857142857143,3132544.0,0.0,8.0,3.142857142857143,22905.0,0.9886251108384626,1.5,12900597.6,36848477.0,12624457.42857143,0.4285714285714285,15769187.0,626167621874999.9,1.0,2.857142857142857,2.571428571428572,1.0,0.5666666666666667,1.0,1.0,20575042.285714287,854153.2857142857,18982414.1875,9.0,4.142857142857143,91197884.57142857,3772.714285714286,157027.0,3.4285714285714284,32402968.285714287,33521603.85714286,3.55,92978337.42857143,9686600.0,1.0,0.4285714285714285,28513651.51428572,5.871165644171779,4,1.0,0.0,3.7142857142857135,13261632.0,0.5588235294117647,0.5714285714285714,87265950.0,458888.0,473705.0,3.857142857142857,2.857142857142857,2.142857142857143,46884959.0,6399660.857142857,0.5714285714285714,2.7142857142857144,69711659.71428572,3.4285714285714284,12.0,1.1628583289653736,1.105111873873874,1.0342401119791669,0.998806885972388,1
483,268178638.0,318417696.0,0.0,5.571428571428571,1.0,4.285714285714286,0.0,291834196.1851852,4.0,787056787.0,94076335.0,2823339000.0,5.0,10.0,0,5.714285714285714,14.0,4.0,4.428571428571429,77485571.42857143,0.0,7.428571428571429,275162708.14285713,0.0,6900000.0,4,3,1.152941176470588,22419521.0,41129816.0,6668319.0,3315702338359336.0,,4.827319648922586,0.0,1.0,6.0,8.0,0.0,123744820.75,30.0,56.0,13.0,11.0,317385086.28571427,,0,420532377.0,250000000.0,1059118.0,366693395.4285714,14.0,0.625,27443370.0,17.766666666666666,704349027.0,109559798.14285716,0,133149418.0,4.285714285714286,9171142.857142856,2568823282585298.5,-114377000.0,,11.0,-47738537.28571428,32305672.0,197449835.0,2,13,49.0,,1.0,6.444444444444445,3.857142857142857,3.857142857142857,505234807.0,488479001.0,4.0,275385227.5714286,32.0,8.285714285714286,44062971.0,5.0,97983892.71428572,7.612310395060752e+16,4800.0,15,4.714285714285714,515770307.0,6.0,14.0,2.571428571428572,10784241.0,3.37650479278462,7.0,222651640.8333333,83178914.0,60353056.85714286,5.857142857142857,454136335.7142857,1079769264365332.2,6.333333333333333,1.5714285714285714,4.833333333333333,6.0,12.52777777777778,3.0,4.0,171830453.85714287,159075135.85714287,324303760.6923077,25.0,7.285714285714286,200758007.57142857,466664524.7142857,160705249.2857143,5.0,85590874.57142857,73626257.14285715,3.588235294117647,62717246.571428575,238500926.0,0.0,4.571428571428571,134941259.4509804,1.0736543909348442,14,10.0,0.0,6.142857142857143,117626070.5,8.432971014492752,3.571428571428572,117626070.5,427349733.0,67878036.5,7.142857142857143,6.714285714285714,2.571428571428572,503961807.0,228773656.85714287,4.142857142857143,5.0,204993380.42857143,4.0,12.0,0.9864252973185486,10.748663101604278,3.2896118721461187,1.0974982303192875,1
516,40754062.42857143,0.0,665297.1428571428,4.0,,5.142857142857143,,9722500.0,0.0,527330.0,12512865.0,,6.285714285714286,1.0,0,0.0,31.0,6.285714285714286,4.857142857142857,20571428.57142857,0.0,0.0,46913682.14285714,203931000.0,4000000.0,10,14,0.5737704918032788,0.0,,496558.0,248005058342457.7,11.5,,0.0,,0.0,0.0,28000000.0,5025954.4,,1.0,2.0,2.0,158231257.14285713,14285714.285714284,14,76040456.0,29990000.0,69316.0,0.0,0.0,0.0,0.0,16.666666666666664,32467663.0,101241732.14285716,0,14908302.0,5.571428571428571,13707306.57142857,1650906007711016.2,-59328118.0,22142857.14285714,26.0,-1002023.2857142856,0.0,132991728.0,0,0,20.0,,0.0,1.0,9.285714285714286,8.571428571428571,54517645.0,104314198.0,12.0,0.0,,0.1428571428571428,16009023.0,0.0,12793341.142857144,,-2702582.5,15,13.0,505420.0,0.0,2.0,11.142857142857142,496558.0,,,,85837941.0,7894823.428571428,0.0,0.0,,1.0,11.428571428571429,12.166666666666666,1.0,,1.0,1.0,29169590.85714286,75332.85714285714,505420.0,,10.714285714285714,13073045.0,0.0,0.0,8.714285714285714,13497010.57142857,37637233.14285714,12.403846153846152,50822526.85714286,20867522.0,19.0,0.0,26312675.5,0.5712719298245614,3,0.0,0.0,12.142857142857142,38854516.0,0.6666666666666666,0.1428571428571428,,49047845.0,57471798.0,8.714285714285714,8.571428571428571,11.571428571428571,0.0,0.0,0.2857142857142857,10.857142857142858,27593084.285714287,12.333333333333334,2.0,0.9118878144241992,1.028395736135695,,0.0058166589111214,1
229,111899820.71428572,0.0,0.0,2.571428571428572,1.0,5.142857142857143,,29310187.64285714,0.0,89853109.0,0.0,327000000.0,2.4285714285714284,4.0,0,0.8571428571428571,7.0,4.428571428571429,2.2857142857142856,0.0,0.0,0.2857142857142857,65880706.0,0.0,15000000.0,7,2,1.5813953488372094,0.0,1527514.0,1453056.0,3.0987604127403336e+16,1.0,,0.0,,0.1428571428571428,0.0,-100000000.0,,5.0,12.0,10.0,2.0,70412800.0,0.0,1,354734984.0,,1152318.0,551544.1428571428,5.0,inf,0.0,6.4,207144413.0,44585285.71428572,1,12249424.0,4.571428571428571,1428714.2857142857,1218460168558229.0,-25000000.0,0.0,19.0,1328228.5714285714,2242577.0,194134984.0,0,0,21.0,,0.0,1.6,1.4285714285714286,2.2857142857142856,76471905.0,42314452.0,1.5,28723146.285714287,,0.5714285714285714,53551511.0,0.1428571428571428,14927505.42857143,102122503461140.34,11000.0,42,1.7142857142857142,2478397.0,0.0,8.0,0.7142857142857143,2293820.0,0.918292627824019,0.5,,17238691.0,102272167.0,0.2857142857142857,2853915.4285714286,1158279902499.9998,0.6666666666666666,0.8571428571428571,2.1666666666666665,1.0,0.7999999999999999,1.0,1.0,83533937.71428572,25690520.57142857,43662969.125,4.0,0.8571428571428571,41899800.28571428,0.0,6029689.285714285,1.2857142857142858,24905245.0,54337562.571428575,1.803921568627451,12183013.714285716,54483839.0,6.0,0.0,12016328.0,1.5333333333333334,0,0.0,1.0,1.1428571428571428,127984014.0,0.0,0.4285714285714285,1999647.0,334405114.0,22308952.0,0.5714285714285714,0.7142857142857143,2.0,0.0,0.0,0.1428571428571428,1.0,31194441.42857143,1.5,8.0,0.5586914741361685,0.9024797550729796,,0.997225625,1
378,389454.0,0.0,0.0,2.571428571428572,0.3750000000000001,3.0,0.0,31728230.53333333,2.0,108114391.0,37838557.0,58745952.0,5.0,2.0,0,0.2857142857142857,8.0,2.0,3.2857142857142856,100515158.85714284,1.0,0.2857142857142857,12874962.714285716,15000000.0,130000000.0,6,4,1.04,86618388.0,1073246.0,1382961.0,9409188187260000.0,3.0,0.0859474583389509,0.0,inf,0.5714285714285714,2.0,-115000000.0,1698957.0,1.0,5.0,11.0,5.0,45986829.0,44571428.571428575,0,79927201.0,44000000.0,751201.0,9289341.857142856,1.0,1.25,0.0,2.566666666666667,88001791.0,86967001.71428572,0,41433182.0,3.0,-30744383.57142857,1.7133705573741552e+16,-200000000.0,0.0,9.0,-1188386.7142857143,0.0,27838557.0,1,1,16.0,312000000.0,0.0,0.8,2.571428571428572,1.5714285714285714,0.0,202093377.0,4.0,17873880.57142857,1.0,0.1428571428571428,0.0,0.2857142857142857,27251156.285714287,2236656111073923.2,-52137.5,37,4.285714285714286,24953422.0,0.0,10.0,3.142857142857143,1698957.0,inf,2.0,33100213.0,134929197.0,3468584.571428572,0.2857142857142857,7127245.714285715,3309240562993152.0,1.0,5.285714285714286,3.2857142857142856,0.0,0.2,1.0,1.0,32506090.0,32665288.71428572,45140802.583333336,4.0,2.571428571428572,33008389.85714286,15214059.0,47211536.42857143,2.857142857142857,27251156.285714287,58835402.571428575,3.571428571428572,185323412.7142857,2444269.0,1.0,0.1428571428571428,93688195.10344829,1.0425531914893618,3,0.0,0.0,2.0,87322837.5,0.7272727272727273,0.2857142857142857,179571681.0,0.0,5738167.0,3.142857142857143,2.4285714285714284,2.7142857142857144,24953422.0,2517197.4285714286,1.0,3.857142857142857,42980389.71428572,4.857142857142857,11.0,1.08950080260311,1.0,0.0,0.8923301598262464,0
297,973243.5714285716,0.0,0.0,2.4285714285714284,,2.142857142857143,,126384089.10526316,0.0,29475489.0,1465932.0,439518176.0,3.0,4.0,1,3.142857142857143,5.0,1.4285714285714286,1.5714285714285714,7154714.285714285,0.0,2.7142857142857144,662860.8571428572,0.0,,0,0,1.9615384615384617,0.0,,1037467.0,2.023339670199825e+17,,1.3453467694278844,0.0,,0.7142857142857143,1.0,,,27.0,29.0,9.0,8.0,89647650.28571428,,2,104147067.0,,1129466.0,1902616.4285714289,0.0,1.0,0.0,2.8,316908098.0,42754287.0,1,0.0,2.0,27798.714285714286,3929486970196570.5,-117000.0,,17.0,46321126.42857143,0.0,233587961.0,2,2,2.0,,0.0,1.6666666666666667,0.7142857142857143,1.1428571428571428,1219866.0,66486778.0,2.5,46794494.28571428,8.0,0.8571428571428571,3970682.0,1.8571428571428568,36097960.571428575,3.0101881885515514e+17,31350.0,62,1.0,3826413.0,1.0,10.0,0.1428571428571428,1037467.0,0.9241594022011164,1.3333333333333333,9621591.75,0.0,26703649.14285714,0.5714285714285714,651819059.0,1.674640856138202e+16,2.5,0.0,1.5,3.0,1.0666666666666669,1.0,1.0,919156.2857142856,4945927.714285715,307236676.95238096,13.0,1.1428571428571428,30454668.57142857,3630244.714285714,83830076.14285715,1.5714285714285714,56340104.571428575,27256283.85714286,1.5,164923.85714285713,0.0,1.0,1.2857142857142858,31894305.14285714,1.9855072463768115,1,1.0,1.0,1.4285714285714286,98523480.0,1.0849673202614378,0.7142857142857143,98523480.0,252055232.0,1095967.0,0.8571428571428571,1.7142857142857142,0.5714285714285714,2859362440.0,137470710.85714287,0.8571428571428571,1.1428571428571428,16152099.0,2.5,12.0,1.0588626706954305,1.12,5.04611138,1.6099800559350983,1
257,33461288.42857143,0.0,752939.2857142857,6.142857142857143,1.0,7.428571428571429,,1227932.5,0.0,1207960.0,18074476.0,237616000.0,5.285714285714286,2.0,0,0.7142857142857143,8.0,10.428571428571429,7.0,0.0,0.0,0.0,49033865.42857143,0.0,1253880.0,5,3,2.95945945945946,0.0,24466761.0,408600.0,3.712126845732101e+16,3.0,,0.0,,0.0,0.0,0.0,67633070.0,1.0,3.0,3.0,2.0,94617520.14285716,5714285.714285715,0,148023765.0,37000000.0,1200793.0,172565.7142857143,1.0,1.1666666666666667,45252929.0,71.76666666666668,450141722.0,20762428.57142857,1,97798878.0,7.428571428571429,13962363.714285716,485612117387234.9,,571428.5714285715,20.0,216120.14285714287,52800.0,128536484.0,0,2,39.0,20550000.0,0.0,0.8,2.4285714285714284,2.857142857142857,159154781.0,231228393.0,2.5,40185206.0,1.0,0.0,21519.0,0.2857142857142857,78563318.57142857,56345456533.333336,0.0,29,3.2857142857142856,456200.0,1.0,0.0,3.0,408600.0,3.9709725610674593,0.0,,103243728.0,35995277.571428575,0.2857142857142857,12938.285714285714,6817286800000000.0,,2.571428571428572,3.1666666666666665,0.0,0.2,1.0,1.0,29948312.71428572,171541.85714285713,35287501.25,4.0,1.8571428571428568,95927237.0,0.0,171541.85714285713,1.5714285714285714,84501340.28571428,67954952.42857143,3.204081632653061,226287779.85714287,10796705.0,17.0,0.1428571428571428,36143791.92857143,2.8596491228070176,1,0.0,0.0,2.142857142857143,1422557.0,0.4761904761904761,0.2857142857142857,,405575.0,,2.857142857142857,2.4285714285714284,2.0,33296774.0,6458.285714285715,0.1428571428571428,2.7142857142857144,47390480.14285714,3.1666666666666665,1.0,0.9315510644301284,550.4021164021163,6.278231469440832,0.9970000725058004,0
299,85356781.57142857,290170611.0,0.0,0.8571428571428571,,0.1428571428571428,1.154038777142857,403099454.75,0.0,481829481.0,462602438.0,216920000.0,0.1428571428571428,6.0,1,0.2857142857142857,2.0,0.1428571428571428,0.2857142857142857,56047742.0,1.0,1.4285714285714286,192054585.7142857,0.0,352000000.0,0,0,4.333333333333333,0.0,,2733771.0,2074906569675.0,,0.4486155031116456,0.0,1.0,0.2857142857142857,0.0,0.0,177899400.0,1.0,6.0,12.0,7.0,4242877.0,,1,543830876.0,,4703163.0,50342534.42857143,1.0,0.0,0.0,0.25,300940945.0,0.0,0,324921072.0,0.1428571428571428,25603849.85714286,31040502361250.0,-33107245.0,,5.0,34918793.0,243702407.0,501192590.0,5,0,7.0,,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,324921072.0,1.0,85881015.71428572,2.0,0.5714285714285714,28724907.0,0.0,73858749.0,274718565649779.2,2145788.0,127,0.0,39468649.0,0.0,12.0,0.4285714285714285,2899400.0,4.0354532492081113e-08,0.0,458270577.3333333,0.0,35210882.571428575,0.1428571428571428,120940135.28571428,1.950612827550017e+16,0.5,0.5714285714285714,0.5,0.0,0.3333333333333333,1.0,1.0,69094544.14285715,118898550.14285716,198937101.42857143,1.0,0.0,27060694.42857143,96774111.28571428,149531446.57142857,0.1428571428571428,48705354.0,39591940.71428572,0.6666666666666666,85456248.57142857,102621377.0,0.0,0.2857142857142857,193117586.41666663,3.631578947368421,0,0.0,1.0,0.4285714285714285,32664482.0,0.2727272727272727,0.1428571428571428,32664482.0,458730938.0,226022608.5,0.2857142857142857,0.0,0.4285714285714285,0.0,231666902.1428572,0.7142857142857143,0.2857142857142857,29324679.14285714,1.0,11.0,188.2733091694301,,,1.0066387215909092,1
216,775733.7142857143,1685047.0,,0.2857142857142857,,0.5714285714285714,inf,46202062.5,0.0,8065238.0,0.0,0.0,0.1428571428571428,3.0,18,0.1428571428571428,1.0,0.4285714285714285,0.1428571428571428,65983.28571428571,0.0,0.7142857142857143,633421.7142857143,0.0,,0,0,1.3846153846153846,0.0,,1137459.0,,,,0.0,,0.1428571428571428,0.0,,,,7.0,6.0,3.0,35737857.14285714,,0,2826976.0,,1144976.0,0.0,,0.0,0.0,,733365238.0,41000000.0,12,0.0,0.5714285714285714,-70905.0,291308865218.0,-958218.0,,4.0,-110317.28571428572,0.0,0.0,13,0,,,0.0,0.75,0.0,0.1428571428571428,3787993.0,58937140.0,0.5,105678035.42857143,2.0,0.4285714285714285,2919276.0,0.1428571428571428,603258.0,,65441.0,128,0.0,3792570.0,0.0,3.0,1.0,1138525.0,,,2185391.75,0.0,335777.71428571426,0.1428571428571428,1084680.7142857143,,0.3333333333333333,0.4285714285714285,0.0,0.0,0.25,1.0,1.0,2120094.714285714,1861530.571428572,125188597.16666669,4.0,0.0,299274.0,163568.0,1602925.142857143,0.2857142857142857,492051.7142857143,752817.1428571428,1.2,347639.28571428574,0.0,12.0,0.1428571428571428,5845826.266666667,1.8695652173913044,0,0.0,0.0,0.1428571428571428,3300923.0,1.5277777777777777,0.1428571428571428,3300923.0,2805758.0,2664416.5,0.0,0.2857142857142857,0.2857142857142857,0.0,974363.4285714284,0.1428571428571428,0.0,892060.2857142857,0.5,4.0,1.4660946665922718,0.3648565479881986,,1.0004787205479453,1
388,106609061.0,0.0,0.0,12.142857142857142,0.4879310344827586,17.714285714285715,1.7157647647500331,91147778.28571428,8.0,176121096.0,29153031.0,1157767844.0,10.0,40.0,0,15.714285714285714,49.0,27.0,15.428571428571429,204584863.2857143,1.0,9.142857142857142,47481574.571428575,270344119.0,12000000.0,38,0,0.5773081201334817,366982244.0,1193621.0,1770056.0,2.0347866110660336e+16,23.0,0.3511657104438454,2479.0,1.49185667752443,4.857142857142857,12.0,-276500000.0,81385319.0909091,62.0,98.0,10.0,9.0,395778856.0,89971428.57142857,28,337285323.0,19000000.0,2229224.0,56100544.28571428,11.0,0.2631578947368421,192529072.0,168.7,171765800.0,330809021.85714287,1,0.0,17.714285714285715,-71251186.0,5750930511049303.0,-969661054.0,26000000.0,31.0,-10051327.57142857,76287573.0,45986874.0,0,38,79.0,54650000.0,7.0,8.555555555555555,17.428571428571427,30.0,152097508.0,1017683730.0,33.0,42901113.71428572,50.0,8.428571428571429,77221739.0,8.142857142857142,75548402.14285715,7378686832865366.0,8788748.0,8,32.714285714285715,59087792.0,4.0,12.0,26.857142857142858,1770056.0,0.4511766812809722,7.333333333333333,32626128.5,425284110.0,80182858.57142857,7.571428571428571,29855297.71428572,2.8378723092970124e+16,8.333333333333334,27.0,21.0,4.0,33.52777777777778,9.0,6.0,119644489.71428572,54510232.42857143,71809146.5925926,76.0,22.857142857142858,238002138.57142857,47106212.42857143,73739274.71428572,23.857142857142858,163023964.57142857,223965946.2857143,31.05454545454545,602816242.0,30637948.0,1.0,6.714285714285714,226639842.12,0.6144,31,6.0,5.0,29.285714285714285,154029332.0,20.396011396011392,7.285714285714286,89700728.0,184733014.0,661778282.0,24.571428571428573,33.285714285714285,26.142857142857142,52839100.0,58410067.71428572,6.142857142857143,21.0,126251040.28571428,32.333333333333336,9.0,1.0411942183300733,1.2199994110466426,0.9825331788142468,0.944828913589941,0
260,123366331.28571428,0.0,559706.2857142857,2.0,,1.7142857142857142,,41056139.71428572,0.0,319516417.0,31923114.0,26831888.0,0.7142857142857143,2.0,1,0.1428571428571428,3.0,1.0,0.5714285714285714,0.0,2.0,0.2857142857142857,18693440.14285714,0.0,20000000.0,0,0,1.5555555555555554,0.0,3103600.0,1350872.0,1.4077943557494248e+16,1.0,0.3064342403748903,0.0,,0.0,0.0,,3917944.0,,1.0,11.0,7.0,51592500.0,0.0,1,393495542.0,,831723.0,2140327.714285714,0.0,,3455350.0,2.5666666666666664,215509235.0,18258624.57142857,1,2410779.0,1.4285714285714286,7122858.142857143,281945050860488.7,,1428571.4285714286,5.0,2400361.4285714286,1935488.0,12108403.0,3,0,3.0,,0.0,1.0,0.2857142857142857,1.1428571428571428,0.0,268964232.0,0.0,33784696.14285714,2.0,0.1428571428571428,399675.0,0.1428571428571428,5788962.0,4371125000.0,46529.0,85,0.5714285714285714,10340397.0,1.0,10.0,0.2857142857142857,3917944.0,1.2027485861839402,2.0,28551215.33333333,35455350.0,6104064.285714285,0.4285714285714285,614563.8571428572,682242822272.0,0.5,0.8571428571428571,1.4,0.0,1.0,0.5,1.0,57033133.571428575,31332256.71428572,35457569.0,2.0,0.5714285714285714,102679663.57142857,47417761.0,32371439.57142857,0.4285714285714285,6880306.571428572,24664380.85714286,0.8536585365853658,24136433.285714287,0.0,4.0,0.2857142857142857,39710813.777777776,1.4,0,2.0,0.0,0.5714285714285714,12195754.5,0.3636363636363636,0.2857142857142857,10294236.0,21923114.0,,0.1428571428571428,0.2857142857142857,0.7142857142857143,12966138.0,4086270.5714285714,0.0,0.2857142857142857,7431101.857142857,0.6,8.0,1.3594344752582923,3.306878306878307,,1.083095464435773,1
259,6084280.285714285,0.0,494813.28571428574,5.285714285714286,2.4613003095975228,10.285714285714286,0.0,150102988.86666667,3.0,1311339906.0,281788182.0,20000000.0,6.714285714285714,10.0,0,3.4285714285714284,22.0,9.571428571428571,3.857142857142857,212571428.57142857,0.0,0.0,4074557.142857143,2730600000.0,25000000.0,18,0,1.2457627118644068,0.0,3127215.0,221557.0,1.902183961780375e+18,6.0,1.006739880695703,0.0,2.1966666666666668,0.5714285714285714,1.0,-1944000000.0,157495951.125,21.0,5.0,11.0,7.0,1637704952.857143,101142857.14285716,7,373289071.0,30000000.0,1000000.0,62275274.42857143,13.0,1.4,5390942.0,40.2,552296307.0,1711257142.857143,0,0.0,10.0,973258.4285714284,54926696220422.16,-230684263.0,133571428.57142857,25.0,-41162.71428571428,0.0,11763125.0,0,4,56.0,308000000.0,4.0,1.25,4.857142857142857,7.0,862435.0,1574987189.0,7.5,485481917.0,8.0,1.2857142857142858,517115.0,0.5714285714285714,166738849.57142857,2.4046939302787885e+17,0.0,15,4.285714285714286,3084425.0,0.0,9.0,7.428571428571429,221557.0,0.6811400465744661,3.0,216636178.3333333,23718157.0,7867171.571428572,1.0,98484414.57142857,68685622710152.0,1.4,3.857142857142857,5.4,0.0,1.5833333333333333,2.0,1.0,280692960.71428573,275248201.71428573,385722232.15,9.0,5.857142857142857,156445156.57142857,496778.0,349008329.85714287,2.857142857142857,109944902.0,8389962.42857143,8.098039215686274,25642868.42857143,248042.0,0.0,0.7142857142857143,282487011.6923077,1.3326959847036328,7,0.0,0.0,6.571428571428571,9281580.0,6.5714285714285685,0.7142857142857143,3127215.0,6943881.0,2494419.0,5.285714285714286,8.714285714285714,7.857142857142857,682421279.0,2723672.571428572,0.5714285714285714,3.857142857142857,120942275.57142857,7.0,10.0,0.9919928825622776,1.887630964467005,0.9969118497109828,0.8636363636363636,0
180,1341186969.857143,0.0,,0.5714285714285714,,1.4285714285714286,3.3512635,642579384.4285715,0.0,667754152.0,1126835795.0,199212500.0,1.4285714285714286,4.0,0,0.5714285714285714,7.0,1.1428571428571428,2.7142857142857144,28726687.14285714,0.0,0.2857142857142857,952047486.5714284,143500000.0,,2,7,0.2385321100917431,45642400.0,,1038695.0,4504055591286488.0,3.0,0.1895150894753414,0.0,,0.1428571428571428,0.0,,,4.0,4.0,8.0,8.0,73311696.71428572,,0,1564803671.0,,20828959.0,12267487.285714284,,0.3333333333333333,949987105.0,1.4761904761904765,1492285592.0,47050000.0,1,1164681324.0,1.7142857142857142,-8694716.142857144,8.473038681966875e+16,141075810.0,,4.0,54731928.571428575,208390296.0,0.0,3,2,,,3.0,0.6,3.857142857142857,2.571428571428572,1301278562.0,150251582.0,4.0,33165647.14285714,6.0,0.4285714285714285,334865757.0,0.2857142857142857,302358958.5714286,1278134178509061.2,11000.0,32,2.7142857142857144,292944470.0,0.0,8.0,3.4285714285714284,5782400.0,2.963170042463585,0.25,,1192519666.0,904820564.7142856,1.0,86287915.71428572,1.6320720340098058e+16,0.5,3.142857142857143,2.0,0.0,0.3,1.0,1.0,1199149285.142857,29629809.14285714,186098473.0,4.0,1.7142857142857142,344887608.85714287,23000369.42857143,28675810.42857143,2.7142857142857144,302680729.28571427,888093818.1428572,3.803571428571429,406512754.14285713,1225223426.0,5.0,0.5714285714285714,59178343.15384615,0.3510971786833856,1,0.0,0.0,2.857142857142857,979064466.0,0.7666666666666668,0.4285714285714285,349386057.0,1221810795.0,9175772.0,1.5714285714285714,2.7142857142857144,3.571428571428572,1161585592.0,57945344.0,0.2857142857142857,1.1428571428571428,1526752493.0,3.857142857142857,10.0,0.0003740162239926,20.50273837944109,1.5286840751170896,2.5074425804740006,1
392,89156790.28571428,0.0,0.0,4.428571428571429,,2.0,,221869718.0,1.0,228462566.0,43642211.0,100000000.0,4.142857142857143,5.0,0,1.1428571428571428,3.0,2.0,1.8571428571428568,5567142.857142857,1.0,0.0,44589850.14285714,7200000.0,30000000.0,1,1,2.5217391304347823,0.0,140588607.5,1293244.0,92048707138655.48,1.0,0.6598463110540643,0.0,0.0,0.0,0.0,-12000000.0,61207934.5,3.0,12.0,11.0,5.0,21178559.42857143,0.0,0,554103346.0,200000000.0,9229154.0,13730958.285714284,4.0,5.0,57516279.0,0.7,46915318.0,15001428.57142857,0,0.0,1.8571428571428568,-3204632.0,231669151962811.12,-21030000.0,0.0,10.0,237425.0,0.0,67460911.0,2,1,15.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,9240345.0,57994592.0,0.0,2438883.4285714286,2.0,0.1428571428571428,19953015.0,0.2857142857142857,171894329.0,465125000000000.0,8572500.0,57,0.7142857142857143,17853996.0,0.0,5.0,0.5714285714285714,1994592.0,4.340277777777778,0.0,1994592.0,51156279.0,103339753.14285716,0.2857142857142857,0.0,534050613892562.0,0.6666666666666666,1.4285714285714286,1.2857142857142858,0.0,0.0,,1.0,102639565.85714284,2515365.8571428573,16135588.285714284,1.0,1.0,63168798.71428572,27959118.285714287,0.0,0.7142857142857143,106350167.0,64505516.571428575,0.9423076923076924,36240260.85714286,12101116.0,6.0,0.2857142857142857,21155895.35714286,3.112676056338028,1,1.0,0.0,1.2857142857142858,40978442.0,0.3,0.4285714285714285,,75925705.0,27005805.0,1.0,2.4285714285714284,0.7142857142857143,63889345.0,2882732.1428571427,0.2857142857142857,0.8571428571428571,23954165.285714287,0.8571428571428571,7.0,1.809730538922156,0.0,inf,0.4444444444444444,1
