,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151
101,220735817.42857143,86520207.0,,4.857142857142857,,5.857142857142857,0.2943869152587756,164197173.47368422,1.0,532950803.0,359381641.0,970607428.0,2.2857142857142856,15.0,1,1.1428571428571428,26.0,5.142857142857143,7.142857142857143,179948067.7142857,4.0,1.2857142857142858,263355218.7142857,39732680.0,,1,23,0.451834862385321,101019227.0,,28325679.0,1.4887084037296054e+16,15.0,0.1001988713577595,0.0,,2.2857142857142856,3.0,,,0.0,18.0,10.0,11.0,228163298.7142857,,12,490234651.0,,0.0,61937393.42857143,,0.4347826086956521,681387547.0,26.7,715094569.0,163030619.7142857,0,0.0,5.857142857142857,-8182683.142857143,2.3588296385102644e+16,-147961637.0,,14.0,38586135.0,544669706.0,0.0,0,9,,,3.0,3.857142857142857,14.714285714285714,14.0,734606037.0,663569073.0,3.0,236525994.1428572,15.0,2.7142857142857144,286451969.0,1.7142857142857142,291691346.5714286,9060403707223836.0,-7412.0,16,9.0,144663212.5,0.0,12.0,13.714285714285714,48169562.0,7.709510600788461,5.0,177651000.33333334,820374043.0,641119408.5714285,2.0,265993102.85714287,3100446194124297.0,3.6666666666666665,2.857142857142857,15.666666666666666,0.0,1.4761904761904765,3.0,4.0,144978118.0,79668644.71428572,295317874.8333333,11.0,14.285714285714286,284868109.4285714,162866667.2857143,145396795.2857143,14.714285714285714,218032349.85714287,505266885.5714286,13.03921568627451,302973667.28571427,297311703.0,1.0,2.2857142857142856,255882871.9,0.4443413729128014,17,0.0,0.0,12.571428571428571,524481770.5,3.083333333333334,2.7142857142857144,405911690.0,322895967.0,392298112.5,15.571428571428571,10.714285714285714,16.714285714285715,795847981.0,298866925.5714286,3.2857142857142856,10.857142857142858,276799340.14285713,2.6666666666666665,11.0,0.7751040450823145,0.7263391128933298,1.217869018875396,1.823520454346465
132,8994886.42857143,5000918.0,,7.0,,12.0,0.9998308572967478,21361432.875,1.0,240185334.0,6861786.0,8209211509.0,3.2857142857142856,25.0,0,4.714285714285714,12.0,6.0,13.142857142857142,146401714.2857143,3.0,5.428571428571429,6872303.142857143,35000000.0,,1,8,2.7906976744186043,45005323.0,,0.0,359589377709566.2,,0.8243903121196436,0.0,,1.5714285714285714,1.0,,,9.0,76.0,11.0,6.0,828863357.8571428,,1,193990007.0,,174786.0,18775882.42857143,,1.0,246756686.0,26.95238095238096,7853277.0,4285714.285714285,0,36406961.0,12.0,444886.8571428572,5292324800000.0,-16610000.0,,19.0,395285.7142857143,109574186.0,3836786.0,0,1,,,2.0,3.4,1.7142857142857142,4.714285714285714,981880.0,93570403.0,1.0,2336865.8571428573,7.0,1.7142857142857142,197091.0,1.5714285714285714,221708221.42857143,137666593307828.28,1321800.0,45,2.7142857142857144,5813274.0,0.0,11.0,2.0,0.0,1.1853497273585698,1.7142857142857142,17849578.4,119091.0,111288285.42857143,1.0,8748222.42857143,1.0551268556920782e+16,2.0,3.2857142857142856,2.8,0.0,10.711111111111112,3.0,2.0,22485039.0,26989919.85714286,6233805.107142857,66.0,1.8571428571428568,9407709.142857144,41066476.85714286,28090018.0,2.4285714285714284,219527695.57142857,57671424.0,2.7241379310344827,8197697.714285715,0.0,0.0,1.7142857142857142,19861237.96551724,2.9437229437229435,1,0.0,1.0,2.571428571428572,3697091.0,5.698412698412698,2.4285714285714284,3697091.0,1454786.0,7119950.0,1.5714285714285714,0.5714285714285714,3.142857142857143,14281880.0,6024936.714285715,2.0,0.5714285714285714,10654775.42857143,2.142857142857143,12.0,1.0,0.994630218579235,1.0120097989247063,1.020217039538483
494,2685427124.142857,11758505559.0,108658887.85714284,15.142857142857142,1.0,7.571428571428571,0.1856200753842991,3062439922.833333,7.0,5738478901.0,2005005761.0,49914730040.0,10.714285714285714,36.0,0,14.714285714285714,11.0,5.714285714285714,8.571428571428571,2364531047.428571,0.0,7.285714285714286,716063877.1428572,29245.0,37000000.0,7,3,2.1518324607329844,7211191.0,83007620.0,896600.0,1.9332538312538511e+18,,0.6630878360531182,36005.0,1.0,2.571428571428572,3.0,0.0,190153053.75,28.0,102.0,12.0,13.0,840246690.4285715,,1,8991542020.0,,617114.0,691056267.2857143,6.0,inf,449146922.0,76.7,3831055688.0,5510810966.285714,0,3864222225.0,7.571428571428571,79901787.57142857,1.810392709993023e+19,-4692734422.0,,38.0,31827864.85714286,902860802.0,2169634008.0,2,2,30.0,,0.0,1.6,1.8571428571428568,1.8571428571428568,526618640.0,5227112632.0,4.0,983203878.4285716,16.0,3.142857142857143,23007620.0,2.7142857142857144,73149501.14285715,2.006023202789576e+18,334300.0,30,2.857142857142857,536858941.0,3.0,11.0,11.428571428571429,1000000.0,2.8045212022901085,2.0,4615312565.714286,211692468.0,385462868.2857143,4.0,1072806841.7142856,5.800472174297093e+18,2.7142857142857144,2.571428571428572,3.8333333333333335,8.0,5.155555555555556,6.0,4.0,1164537927.142857,355785392.14285713,1191446709.4444444,76.0,2.4285714285714284,46001597.571428575,1485152263.0,265026816.42857143,1.7142857142857142,72873503.57142857,1269559848.5714283,6.173913043478261,1100958273.7142856,102780478.0,0.0,2.0,2395859156.8913045,2.5962566844919786,4,1.0,0.0,3.142857142857143,356674781.5,129.8677536231884,1.8571428571428568,356674781.5,0.0,534378210.0,2.0,3.2857142857142856,4.0,2219213195.0,922128810.1428572,2.571428571428572,3.142857142857143,3111095981.714286,5.0,12.0,0.9064873446790525,,7.184267064365951,1.1141283979717107
505,20272642.14285714,5630497.0,0.0,1.0,,2.142857142857143,1.4865904761904762,15875608.857142856,2.0,53472982.0,12040966.0,35450000.0,0.0,6.0,2,2.7142857142857144,3.0,1.8571428571428568,0.5714285714285714,4798307.142857143,2.0,1.5714285714285714,33111705.0,0.0,1700000.0,2,0,1.0,36897760.0,13086076.0,99565.0,2784257496647840.0,,12.968368345660968,746.0,1.0,1.0,2.0,,,,17.0,9.0,6.0,11369142.857142856,,0,24973341.0,,1717337.0,25222430.14285714,1.0,3.0,13787444.0,1.0000000000000002,66666729.0,36017142.85714286,2,32050372.0,2.142857142857143,10175187.285714284,3686119298953221.5,-38981800.0,,3.0,2860551.285714286,0.0,6590966.0,3,1,8.0,,0.0,1.3333333333333333,1.1428571428571428,1.4285714285714286,43507595.0,111671842.0,1.0,46304074.14285714,4.0,1.0,5512194.0,0.8571428571428571,59570096.571428575,2451964704605853.0,127000.0,59,0.7142857142857143,54717885.5,1.0,10.0,1.8571428571428568,105842.0,1.0403783371944877,1.6666666666666667,8953889.75,8137444.0,16046193.857142856,1.0,36774044.28571428,9011266411988.916,1.5,0.4285714285714285,,4.0,1.5,1.5,1.0,12474770.0,10250445.57142857,71154291.30434783,6.0,1.1428571428571428,11191283.57142857,20672391.42857143,27951157.71428572,0.8571428571428571,48024663.571428575,6987721.0,1.564102564102564,9174578.285714284,10973472.0,2.0,0.7142857142857143,18055154.589743588,1.4791666666666667,2,1.0,0.0,1.1428571428571428,76813161.0,1.6249999999999998,1.0,76813161.0,14032511.0,1576622.0,1.4285714285714286,1.1428571428571428,1.0,41767595.0,39633720.42857143,1.0,0.2857142857142857,6820287.142857143,1.6,8.0,1.3169341176470588,inf,1.5850830250067798,1.1186435625025442
598,24455345.42857143,10619582.0,15821434.142857144,5.714285714285714,inf,10.857142857142858,0.7053324358974359,148504045.4,0.0,507274607.0,117705484.0,2310000000.0,6.857142857142857,9.0,0,4.571428571428571,10.0,4.285714285714286,7.428571428571429,109940350.14285716,3.0,3.7142857142857135,69424645.71428572,192478000.0,330000000.0,1,2,2.868421052631579,0.0,4452582.0,0.0,1629336775196667.2,,0.9331361944637424,0.0,1.0,1.4285714285714286,0.0,-1499999997.0,22608000.8,7.0,63.0,10.0,10.0,1785514842.857143,,2,208094275.0,1000000.0,1583665.0,34582467.71428572,5.0,1.0,0.0,13.366666666666664,314525423.0,327970244.14285713,0,575844593.0,10.142857142857142,1086940.7142857143,1.932188878799579e+16,-114920350.0,,22.0,-30457.42857142857,6237874.0,550646863.0,2,0,24.0,,0.0,4.75,1.1428571428571428,4.857142857142857,73903763.0,1330464123.0,1.0,47916996.85714286,14.0,2.7142857142857144,8974388.0,1.1428571428571428,555399704.4285715,6706927394634321.0,95346.5,54,1.1428571428571428,17326668.5,0.0,10.0,1.7142857142857142,2126448.0,3.581138091971939,1.1666666666666667,108628765.0,1928512.0,77798351.85714285,1.2857142857142858,72810496.71428572,2.604589751644652e+16,3.2,0.8571428571428571,2.333333333333333,1.0,27.928571428571423,1.0,1.0,26107303.0,26660344.285714287,73798073.91666667,23.0,1.1428571428571428,535753116.2857143,99247558.85714284,60086858.571428575,1.7142857142857142,204480466.85714287,61731844.0,2.3260869565217392,52101237.42857143,4868065.0,0.0,1.8571428571428568,413633167.1956522,2.7542857142857144,0,1.0,3.0,1.7142857142857142,64317712.0,17.79710144927536,1.1428571428571428,64317712.0,43133293.0,18674674.0,1.4285714285714286,1.1428571428571428,1.8571428571428568,0.0,97133985.85714284,0.5714285714285714,2.0,1204858516.5714283,1.0,10.0,1.1719089611916702,inf,,1.655268474841144
559,858932901.0,0.0,31121800.0,4.285714285714286,,2.857142857142857,2.5061290322580647,409339187.7692308,0.0,2048679255.0,1195028443.0,1703521000.0,3.4285714285714284,8.0,0,4.0,6.0,3.2857142857142856,3.142857142857143,262116772.0,4.0,4.142857142857143,869628296.2857143,504050000.0,37200000.0,0,3,1.5762711864406782,0.0,85233261.0,3193601.0,4.100871998985832e+16,,5.628964096031988,0.0,,0.5714285714285714,0.0,0.0,108926300.0,26.0,29.0,12.0,10.0,54438180.0,,2,1592746650.0,19300000.0,33501358.0,892100612.1428572,5.0,0.6666666666666666,0.0,3.1,596458371.0,27188714.285714287,1,393342900.0,3.142857142857143,11156231.714285716,164199867733228.0,-76822596.0,,11.0,-36008398.28571428,28692261.0,86732960.0,0,0,11.0,,1.0,2.625,1.7142857142857142,1.1428571428571428,572012519.0,1361877931.0,2.5,258572263.57142857,20.0,2.571428571428572,304998959.0,2.7142857142857144,124217225.14285716,7.4957933370087e+16,2708669.0,31,1.5714285714285714,737089341.0,2.0,13.0,1.5714285714285714,16782966.0,0.302831941418142,2.333333333333333,77475813.0,201663781.0,232426934.0,1.8571428571428568,723497617.0,6.671959746907699e+16,2.0,3.0,2.5,6.0,4.267857142857143,3.5,1.5,644300820.2857143,450751367.0,613460061.16,21.0,2.142857142857143,124137706.85714284,310637093.4285714,195468402.85714287,2.4285714285714284,114330716.71428572,210457123.42857143,2.38,221750282.85714287,534592442.0,1.0,2.4285714285714284,229011975.64,1.632183908045977,1,1.0,3.0,2.571428571428572,310587781.0,2.49,1.1428571428571428,310587781.0,383536234.0,107618364.0,1.4285714285714286,1.2857142857142858,1.2857142857142858,0.0,666086618.0,1.7142857142857142,2.142857142857143,181559866.7142857,3.0,11.0,1.047826476190476,160.7843137254902,,0.7840623379342105
411,21816549.285714287,19877062.0,,0.1428571428571428,,0.0,,31166530.25,1.0,59466015.0,0.0,0.0,1.4285714285714286,5.0,17,0.2857142857142857,2.0,0.0,0.4285714285714285,7964946.428571428,0.0,0.8571428571428571,11522474.285714284,0.0,,0,0,2.6666666666666665,0.0,,7991091.0,,,1.075962645128521,0.0,,0.1428571428571428,0.0,,,1.0,7.0,7.0,4.0,1073000.0,,0,48266290.0,,14964304.0,11766871.57142857,,5.0,0.0,,51228114.0,0.0,9,0.0,0.0,2234946.4285714286,,15644625.0,,4.0,-1969594.4285714289,0.0,35937918.0,10,1,,,0.0,0.6666666666666666,0.0,0.0,62076719.0,11865654.0,1.0,8922318.285714285,2.0,0.4285714285714285,47774880.0,0.2857142857142857,19374825.285714287,,66000.0,136,0.0,60385880.0,0.0,5.0,0.1428571428571428,7991091.0,,0.0,19877062.0,37448824.0,21516592.85714286,0.0,19219902.57142857,,1.5,0.4285714285714285,0.0,0.0,0.3333333333333333,1.0,1.0,38392840.71428572,37495655.571428575,46164010.625,,0.1428571428571428,2126981.285714286,10688028.57142857,17850230.57142857,0.0,19374825.285714287,5349832.0,0.8333333333333334,2298883.1428571427,60521429.0,9.0,0.2857142857142857,43010361.16666666,2.6666666666666665,0,0.0,0.0,0.1428571428571428,47774880.0,0.5,0.0,47774880.0,14964304.0,8101091.0,0.1428571428571428,0.0,0.0,0.0,28098413.85714286,0.2857142857142857,0.1428571428571428,60072455.85714286,1.0,2.0,0.5043364698094776,,0.9471523933333332,1.326855429121966
553,82792019.14285715,883338.0,20000333.42857143,8.571428571428571,,4.142857142857143,,11721176.5,0.0,703874998.0,31097390.0,102600000.0,7.714285714285714,2.0,0,0.4285714285714285,7.0,3.2857142857142856,4.142857142857143,0.0,1.0,0.7142857142857143,352305465.4285714,0.0,9000000.0,0,0,4.185185185185185,0.0,190839816.0,883338.0,3467927653366667.0,0.0,0.243128674475398,0.0,inf,0.5714285714285714,0.0,5000000.0,75382696.0,2.0,7.0,11.0,6.0,86301550.71428572,2571428.571428572,0,49719484.0,,461142.0,3887142.285714286,6.0,inf,0.0,6.266666666666667,85716330.0,27585714.285714287,1,10797129.0,4.571428571428571,3029510.285714286,1.9412680827662504e+16,18000000.0,16285714.285714284,22.0,-18262127.71428572,148356294.0,21778883.0,4,0,40.0,18000000.0,0.0,0.6,0.2857142857142857,0.8571428571428571,5195190.0,80002334.0,0.0,13934066.857142856,2.0,0.4285714285714285,8275125.0,0.0,198983471.0,2.8186219544507524e+16,31650000.0,57,0.7142857142857143,8380294.0,0.0,6.0,0.8571428571428571,1982334.0,inf,0.25,30883338.0,3602257.0,84018489.14285715,0.1428571428571428,27328133.71428572,833666800000000.0,0.8,0.7142857142857143,2.1666666666666665,0.0,0.3,0.0,1.0,66329335.42857143,42498184.28571428,86949065.25,3.0,0.7142857142857143,118869392.57142857,14048570.57142857,63746486.28571428,2.142857142857143,237837553.42857143,133939648.85714284,0.9166666666666666,7545111.142857143,255968463.0,4.0,0.2857142857142857,101006869.46666668,4.636363636363637,0,0.0,0.0,1.4285714285714286,192326639.0,0.4181818181818181,0.0,193276294.0,22771390.0,1982334.0,1.1428571428571428,0.4285714285714285,1.1428571428571428,0.0,32799671.71428572,0.2857142857142857,1.7142857142857142,135710206.0,0.1666666666666666,6.0,6.123877057115198,2.0,,0.5209589490968801
566,16492277.285714284,1945864.0,0.0,4.571428571428571,,4.0,0.7468127006203117,48918966.42307692,0.0,383575419.0,1401619.0,1671963968.0,3.142857142857143,18.0,0,3.4285714285714284,35.0,5.857142857142857,5.142857142857143,231912741.42857143,27.0,3.571428571428572,44848107.14285714,220533363.0,2040000.0,25,18,0.3385146804835924,0.0,,499309.0,2843493997008675.0,3.0,1.777454981083979,3056254.0,0.0,10.285714285714286,0.0,-239879000.0,,22.0,47.0,12.0,10.0,289820913.71428573,0.0,12,271459208.0,,20119.0,52141094.0,7.0,1.2,0.0,30.3,145716668.0,212007897.85714287,0,6509992.0,5.714285714285714,-6463967.857142857,1.4931396766480814e+16,-388807081.0,1428571.4285714286,21.0,40683677.85714286,9018745.0,102630295.0,2,0,25.0,0.0,26.0,21.444444444444443,19.428571428571427,23.714285714285715,13798587.0,638638826.0,21.5,43637569.71428572,110.0,8.571428571428571,31683816.0,14.857142857142858,58885269.28571428,5549662213537471.0,-3044290.5,5,18.428571428571427,50502475.0,13.0,10.0,16.285714285714285,826809.0,0.7802059785004913,14.0,206049725.66666663,74294189.0,69845585.71428572,13.142857142857142,207835216.2857143,422879521138921.6,15.666666666666666,19.428571428571427,13.0,20.0,142.02777777777774,23.5,12.5,49146326.571428575,37118973.571428575,113977308.66666669,23.0,14.857142857142858,65110766.0,109180962.14285716,16418630.857142856,15.571428571428571,70095938.57142857,77800183.0,22.365384615384617,266050585.7142857,30649702.0,1.0,16.285714285714285,88230431.4423077,0.3317336532693461,7,21.0,28.0,20.285714285714285,61710216.0,98.25999999999998,12.285714285714286,50208010.0,9640878.0,159792385.0,11.428571428571429,14.142857142857142,18.0,0.0,287433964.28571427,10.714285714285714,11.571428571428571,78933606.85714285,19.33333333333333,14.0,1.038432693983623,0.9938632476800016,,1.14127826866488
555,1671416.142857143,0.0,0.0,4.0,,3.857142857142857,inf,6000126.75,0.0,1000164.0,594473.0,120000000.0,5.142857142857143,6.0,0,0.1428571428571428,11.0,1.4285714285714286,5.142857142857143,102771.42857142857,0.0,0.0,22299586.14285714,12850000.0,240000000.0,0,2,1.5762711864406782,0.0,121000181.0,1000623.0,39031260459108.16,1.0,,0.0,0.0,0.1428571428571428,0.0,0.0,,0.0,0.0,0.0,1.0,39639232.85714286,0.0,2,13803030.0,,1000120.0,0.0,0.0,1.0,0.0,4.3,8174798.0,19284288.14285714,0,0.0,4.428571428571429,-10472.57142857143,4540485192436.0,-773891.0,0.0,16.0,99249.28571428572,1000181.0,1433603.0,0,0,6.0,0.0,1.0,1.0,1.4285714285714286,1.8571428571428568,1725775.0,1774599.0,1.5,142880.57142857142,,0.0,118795.0,0.1428571428571428,1604104.4285714286,,-85.0,30,0.7142857142857143,1000181.0,0.0,0.0,1.5714285714285714,1000708.0,,1.0,,14558183.0,5358372.428571428,0.1428571428571428,0.0,7200000000000000.0,,1.8571428571428568,3.0,3.0,,,1.0,3349106.285714286,142880.57142857142,1000172.5,1.0,3.142857142857143,2864891.285714286,0.0,142880.57142857142,1.8571428571428568,2010962.4285714289,25477239.57142857,2.088888888888889,1073336.4285714286,67260.0,22.0,0.0,1207782.25,1.6741573033707866,0,0.0,0.0,3.2857142857142856,962069.0,,0.0,,2748655.0,1414899.0,3.571428571428572,2.4285714285714284,2.142857142857143,0.0,0.0,0.0,2.571428571428572,119508.85714285714,2.5,0.0,1.1368888888888888,2.0,,1.0
341,105260657.28571428,0.0,0.0,7.857142857142857,1.0,1.0,4.495858840475333,328514549.7692308,2.0,1595503283.0,36752062.0,53031182.0,5.571428571428571,27.0,2,0.5714285714285714,3.0,4.714285714285714,3.571428571428572,26576682.0,0.0,4.571428571428571,6020894.428571428,0.0,307886354.0,0,0,3.6666666666666665,30059814.0,172632.0,2778.0,105819416993672.0,,0.5010587826638747,0.0,1.0050548890016318,0.1428571428571428,3.0,211192490.0,109769921.16666669,2.0,23.0,12.0,11.0,96237850.42857143,,1,156684962.0,1756924900.0,360006.0,4345046.285714285,2.0,1.0,19573974.0,28.0,76489090.0,29000000.0,1,0.0,1.5714285714285714,13096307.57142857,38916666666666.66,9708.0,,23.0,2180397.8571428573,2142082.0,57515999.0,5,0,11.0,,2.0,1.4285714285714286,0.7142857142857143,0.8571428571428571,99028.0,292122232.0,1.0,10962347.142857144,3.0,0.1428571428571428,1745285.0,0.4285714285714285,59364908.14285714,7705901784684.5,1622254.0,91,1.5714285714285714,2055018.5,0.0,11.0,0.8571428571428571,2778.0,1.3452208184381464,0.6666666666666666,3297050.5,0.0,4196996.428571428,0.4285714285714285,3245138.285714286,89029429059489.6,1.6666666666666667,0.8571428571428571,1.6666666666666667,0.0,0.6190476190476191,1.5,0.5,76414246.57142857,87919672.0,22511624.25,24.0,0.2857142857142857,2884412.8571428573,462949170.7142857,41289359.14285714,1.4285714285714286,33598930.571428575,4301404.142857143,1.4,35717388.428571425,0.0,1.0,0.4285714285714285,63812889.28571428,3.8904109589041096,0,0.0,1.0,0.1428571428571428,11245285.0,1.8291666666666664,0.2857142857142857,11245285.0,1619707036.0,66490936.5,0.0,0.1428571428571428,1.0,0.0,20540345.14285714,0.1428571428571428,0.8571428571428571,95877.14285714286,1.5,10.0,1.215069069407864,,0.0186852369230769,0.8395957059942911
108,0.0,0.0,,4.571428571428571,,2.4285714285714284,,,0.0,,2280000.0,,2.2857142857142856,2.0,0,0.0,8.0,4.142857142857143,3.857142857142857,0.0,0.0,0.0,0.0,88093000.0,,4,1,1.4374999999999998,0.0,,657752.0,0.0,3.0,,,,0.0,0.0,,,,,0.0,0.0,112772000.0,,0,0.0,,,0.0,,,0.0,4.966666666666667,2125000.0,103294428.57142857,0,0.0,2.571428571428572,0.0,0.0,,,6.0,0.0,0.0,0.0,2,3,,,0.0,,3.0,2.0,0.0,945000.0,3.0,0.0,,0.0,0.0,0.0,0.0,,34024.0,34,3.142857142857143,,0.0,0.0,2.857142857142857,657752.0,,,,3000000.0,0.0,0.0,0.0,,,2.2857142857142856,2.833333333333333,0.0,,,,0.0,0.0,,,2.857142857142857,0.0,0.0,0.0,2.2857142857142856,0.0,685714.2857142857,2.962264150943396,0.0,0.0,23.0,0.0,760288.0,1.52,3,0.0,0.0,3.4285714285714284,0.0,,0.0,,0.0,,3.2857142857142856,0.8571428571428571,1.2857142857142858,0.0,0.0,0.0,2.2857142857142856,0.0,3.5,0.0,1.0,1.0,1.0,
171,5797628.142857143,9072326.0,,10.0,,10.428571428571429,,318899.0,0.0,11541105.0,7649837.0,25857600.0,2.857142857142857,1.0,0,0.0,10.0,8.428571428571429,5.571428571428571,1554285.7142857143,1.0,0.5714285714285714,10195097.42857143,28020549.0,,0,7,1.4074074074074074,25424.0,,542.0,99531551690097.08,8.0,0.964696800872982,0.0,,0.0,0.0,,,,5.0,5.0,4.0,18728468.57142857,,10,4142974.0,,12065.0,293600.28571428574,,1.6666666666666667,8032981.0,51.46666666666668,12769274.0,222246059.0,0,0.0,10.142857142857142,-4626846.857142857,1.818224586299396e+16,-6400.0,,12.0,1133067.4285714286,4561379.0,0.0,1,8,,,0.0,1.0,7.0,5.142857142857143,153673.0,25424.0,9.5,0.0,4.0,0.4285714285714285,46563.0,0.8571428571428571,59063195.0,7542846504990.334,-127.0,15,7.571428571428571,228630.0,0.0,4.0,4.714285714285714,942.0,,,3028845.333333333,60173484.0,4566250.0,0.1428571428571428,518.5714285714286,5673426441540.5,1.0,9.0,1.5,0.0,0.0,0.5,0.5,4472303.0,4138.285714285715,1809089.571428572,,4.571428571428571,9180909.857142856,744222.1428571428,1723.571428571429,5.571428571428571,28560989.85714286,65664442.42857143,7.653846153846154,6000552.428571428,38369.0,16.0,0.8571428571428571,917961.3333333334,1.368613138686131,3,0.0,0.0,5.142857142857143,70874225.5,0.4761904761904762,0.1428571428571428,,4702477.0,7669.0,4.0,3.857142857142857,5.285714285714286,5729239.0,1078401.2857142857,0.1428571428571428,1.5714285714285714,1499645.857142857,9.0,3.0,1.2683012215401157,0.585480093676815,1.0485086987811425,1.0001320306311063
364,143353036.0,0.0,,2.571428571428572,,0.4285714285714285,,35345405.428571425,0.0,501157084.0,0.0,2350000000.0,0.2857142857142857,12.0,11,0.8571428571428571,2.0,3.0,3.0,11432500.0,0.0,2.571428571428572,176297.7142857143,0.0,,0,0,3.631578947368421,236859174.0,,10051674.0,3.249890125033333e+16,,1.0000628581306124,0.0,,0.2857142857142857,0.0,,,1.0,22.0,10.0,7.0,42863428.571428575,,0,20800084.0,,811084.0,0.0,,3.75,561281674.0,14.25,126622674.0,528571428.5714286,2,0.0,0.8571428571428571,-24989000.0,6.09544931723e+16,-400000000.0,,3.0,-57133428.571428575,0.0,0.0,4,0,,,0.0,1.0,0.5714285714285714,0.0,0.0,652040674.0,1.5,18088953.42857143,1.0,0.2857142857142857,476457674.0,0.0,222205431.7142857,1.6128493817333332e+16,32530250.0,120,0.4285714285714285,476523674.0,0.0,5.0,1.5714285714285714,10051674.0,1.3851789777747665,,259977674.0,0.0,157507478.2857143,0.7142857142857143,171389288.85714287,7192082178000000.0,1.75,0.1428571428571428,0.0,2.0,4.000000000000001,2.0,0.0,198886275.1428572,184433691.7142857,299489562.8888889,15.0,0.0,52308049.71428572,341595.4285714286,138000003.14285713,1.0,168194431.7142857,397058956.5714286,1.28,215812503.1428572,0.0,2.0,0.0,243977454.0,4.321428571428571,0,0.0,2.0,0.5714285714285714,838380674.0,2.102564102564102,1.0,838380674.0,120811084.0,371914174.0,0.2857142857142857,0.0,0.5714285714285714,466611674.0,10944524.857142856,0.1428571428571428,0.0,31943242.285714287,1.25,6.0,1.2167033333333332,inf,,1.0138748763600396
491,17572586.0,0.0,0.0,1.2857142857142858,,3.142857142857143,,69210079.76190476,0.0,125391894.0,0.0,3458944.0,2.857142857142857,3.0,0,1.4285714285714286,8.0,0.5714285714285714,3.0,2857142.8571428573,1.0,1.8571428571428568,36301753.571428575,200395.0,,5,0,1.5,0.0,188064476.0,2207685.0,1294039835603773.8,,47.14968687220659,0.0,,1.4285714285714286,0.0,,,13.0,12.0,11.0,9.0,16518936.142857144,,1,135370453.0,,1751687.0,40322927.0,0.0,,0.0,2.9666666666666672,45205973.0,3694914.285714286,0,85452147.0,3.142857142857143,10500140.142857144,137590423599056.2,-1030.0,,10.0,1611844.2857142857,0.0,149925208.0,1,1,1.0,,2.0,1.5,0.1428571428571428,0.8571428571428571,18874340.0,100454234.0,2.0,12002320.142857144,24.0,2.142857142857143,1469948.0,2.2857142857142856,40505151.42857143,24285189128894.254,-13764.0,59,0.2857142857142857,8535018.0,3.0,12.0,0.1428571428571428,2600268.0,0.5331468592480162,2.1666666666666665,8161797.0,3235645.0,91653963.85714284,1.8571428571428568,12306580.285714284,313092323824.0,2.5,0.1428571428571428,2.1666666666666665,3.0,1.1,1.0,1.0,14925743.857142856,25525533.285714287,12681927.692307692,17.0,1.4285714285714286,55234298.14285714,24823083.42857143,24893787.285714287,0.8571428571428571,26026513.42857143,6205058.714285715,1.56,5951431.714285715,0.0,0.0,3.571428571428572,58464746.64,1.2738095238095235,1,5.0,0.0,1.8571428571428568,9511323.0,1.4952380952380957,0.1428571428571428,9511323.0,0.0,19445046.0,1.2857142857142858,1.1428571428571428,2.2857142857142856,8535018.0,18571557.0,0.8571428571428571,2.0,28160554.14285714,2.0,14.0,0.1094001226607435,inf,0.0,0.6554852097384082
